track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRHLNKY12903CEB0DA,One One One,Hot Chip,https://p.scdn.co/mp3-preview/9fe66ef558af5d6643b0e4551e698a3af24e1e0f?cid=774b29d4f13844c495f206cafdad9c86,12VbBPFyyJG7FfJiBxVXOz,"electronic, techno, electro",,2004,214386,0.719,0.296,10,-12.825,1,0.0495,0.397,0.0026,0.0921,0.0827,139.947,4
TRFVDHW12903CCCBA3,Regenerate,Booka Shade,https://p.scdn.co/mp3-preview/a5a89d8fe79ead2643263426afe7e5b397ff874b?cid=774b29d4f13844c495f206cafdad9c86,0laawEMul2yEWxPxkFipEj,"electronic, techno, electro",Electronic,2010,333240,0.837,0.585,7,-9.604,1,0.167,0.239,0.789,0.496,0.544,125.008,4
TRGQOQE128F426EC24,The Salad,Mr. Oizo,https://p.scdn.co/mp3-preview/0d00f9356995eb8e9485ec464eae1e1fec4adf1d?cid=774b29d4f13844c495f206cafdad9c86,1TgGMRwnc3yyW9Og48a707,"electronic, techno, electro, french",Electronic,1999,183333,0.526,0.886,6,-8.673,1,0.0858,0.00572,0.599,0.0969,0.237,176.111,4
TRODEUX128F423B162,Castanets,Paul Kalkbrenner,https://p.scdn.co/mp3-preview/77b9c6c50084a97fb08f562e0479003a63ea8af3?cid=774b29d4f13844c495f206cafdad9c86,6fF1IIOj7U7dfcrvo5Fkto,"electronic, techno",Electronic,2004,330253,0.687,0.672,11,-14.404,0,0.0341,0.394,0.909,0.115,0.0357,124.004,4
TRDPBCC128F425EE91,Dub About Me,Miss Kittin,https://p.scdn.co/mp3-preview/5b0cacfae75cdbcbb121e8a65e31ea3fe25a6a76?cid=774b29d4f13844c495f206cafdad9c86,7H9Exl7mROIY42z687MCgz,"electronic, chillout, techno, electro, french",Electronic,2004,430533,0.738,0.375,9,-10.035,0,0.0314,0.0137,0.548,0.111,0.179,130.016,4
TRPADKM128F425EE88,Happy Violentine,Miss Kittin,https://p.scdn.co/mp3-preview/0fdcc1dc6c87681e71827a6639945cee82f3cb0f?cid=774b29d4f13844c495f206cafdad9c86,330CodZsNX6l0k3148cs8j,"electronic, techno, electro, french",Electronic,2004,379880,0.748,0.508,1,-10.756,1,0.0373,0.46,0.0255,0.0868,0.107,119.978,4
TROMKRY128E078957D,The Saint,Orbital,https://p.scdn.co/mp3-preview/718ee816ac01af9d2d6faa0ea415a288d4bfcc5a?cid=774b29d4f13844c495f206cafdad9c86,3tP6vYhd6DFLJkvtLzpJ0Y,"electronic, techno",Jazz,1996,272906,0.577,0.853,8,-10.733,0,0.0362,0.000497,0.713,0.107,0.601,147.995,4
TROSESB128F425EE8C,Kiss Factory,Miss Kittin,https://p.scdn.co/mp3-preview/be97a4e5d5626f5d67410018fd95800c29019272?cid=774b29d4f13844c495f206cafdad9c86,5KRZeP4H2g8tJIwxm3vYkI,"electronic, techno, electro, french, synthpop",Electronic,2004,278160,0.722,0.629,11,-8.262,0,0.0775,0.0283,0.327,0.161,0.588,126.012,4
TRRMDXU12903CE9E19,Divided By Night,The Crystal Method,https://p.scdn.co/mp3-preview/58218475d9770cbd19c7d5634cb4d1e0ba5eff3d?cid=774b29d4f13844c495f206cafdad9c86,0E9KRZEvytDfkXdrQ2X3Up,"electronic, techno",Electronic,2010,300960,0.693,0.936,0,-2.19,1,0.092,0.0686,0.0492,0.498,0.748,101.026,4
TRYTJPW128E07895E0,Allergic,Miss Kittin,https://p.scdn.co/mp3-preview/11fe6db6b1e8217336d3103c3e002aca3d881dea?cid=774b29d4f13844c495f206cafdad9c86,1Gx0mtzzXljoTdHWPPz0P5,"electronic, techno, electro",,2004,301266,0.79,0.616,10,-13.361,0,0.0776,0.000658,0.699,0.235,0.425,131.665,4
TROIWZJ128F424E15B,Summer of '98,The Secret Handshake,https://p.scdn.co/mp3-preview/eff9c8fc54c5747a742120e7e507a41769af71ba?cid=774b29d4f13844c495f206cafdad9c86,1OMOtcMEHeI1qTJDEC9Rpz,"indie_rock, techno",,2007,197466,0.573,0.503,0,-3.42,1,0.0322,0.0557,0.0,0.113,0.476,59.966,4
TRDTURG128F4276BC0,Doctor?,Orbital,https://p.scdn.co/mp3-preview/680ddaa1918dd55a1a315958decccb8a017f56de?cid=774b29d4f13844c495f206cafdad9c86,28UedvNtgqhxl5m6MrC8MZ,"electronic, techno, cover",Electronic,2005,330893,0.48,0.929,4,-5.642,0,0.0524,0.000474,0.55,0.366,0.311,138.004,4
TRISFPS128F9312492,Isopropanol,Aphex Twin,https://p.scdn.co/mp3-preview/ba2d236eb83de280e800fbf656b4a037ef44ffe9?cid=774b29d4f13844c495f206cafdad9c86,1HKa68ap4pnLKV1mv7VU0Q,"electronic, techno, electro, idm",Electronic,2004,383826,0.647,0.894,1,-9.895,0,0.0664,0.192,0.791,0.055,0.332,135.606,4
TRLLWYR128F9338FB7,Warp 7.7,The Bloody Beetroots,https://p.scdn.co/mp3-preview/cd993ee8415d234ab35ef69dddf87d11a74e5d78?cid=774b29d4f13844c495f206cafdad9c86,1naZxg1eDhGHbXqybVt8xc,"electronic, techno, electro",Electronic,2010,229960,0.641,0.96,8,-4.335,1,0.085,0.000115,0.926,0.0612,0.0985,130.039,4
TRZCBAY128F425EE93,Clone Me,Miss Kittin,https://p.scdn.co/mp3-preview/c1dc458efae0a4694b999b8c4d5d0e74790ac716?cid=774b29d4f13844c495f206cafdad9c86,7gWvjJvoRos9ZkgYNoCSIL,"electronic, techno, electro, french, synthpop",Electronic,2004,247360,0.712,0.661,7,-7.914,1,0.0381,0.00139,0.65,0.11,0.186,129.996,4
TRRZDLS128F93009E0,Trans Boulogne Express,Birdy Nam Nam,https://p.scdn.co/mp3-preview/2527847430fd74a6a3008d31e07a35c7a25f872d?cid=774b29d4f13844c495f206cafdad9c86,26JaSTASbAFfSzDZZRoOU4,"electronic, techno, electro, french",,2008,207466,0.619,0.91,10,-12.85,1,0.0495,0.0344,0.212,0.67,0.926,131.878,4
TRHAEFG128F424688A,B.M.I.,Modeselektor,https://p.scdn.co/mp3-preview/d528c80f832bcead14374b0be6e2cb52cafc9f70?cid=774b29d4f13844c495f206cafdad9c86,6eEEoowHpnaD3q83ZhYmhZ,"electronic, dance, techno, idm",,2007,269880,0.51,0.787,11,-10.615,0,0.067,0.00245,0.837,0.0932,0.0895,129.998,4
TRRWZGA128F92F919F,Absynthe,Paul Kalkbrenner,https://p.scdn.co/mp3-preview/b7e2660c51278de47ff4dbbbaf36f21ce1760f4b?cid=774b29d4f13844c495f206cafdad9c86,05Qx9y9ypnwCLUCUkfRukw,"electronic, techno",Electronic,2008,337159,0.473,0.495,9,-7.628,0,0.0349,0.0991,0.932,0.348,0.0378,122.966,4
TRLNDKD12903CB52C2,Paradise Circus (Breakage's Tight Rope Remix),Massive Attack,https://p.scdn.co/mp3-preview/c0859cbcd5a9a32ef46299f7b9fe9f98381f242c?cid=774b29d4f13844c495f206cafdad9c86,0ki5EwphQNTH3Tw02VtCRC,"trip_hop, techno",Electronic,2010,284781,0.644,0.758,5,-9.642,0,0.0483,0.0113,0.53,0.176,0.0374,136.004,4
TRUGNUW128F424C219,Marbles,Paul Kalkbrenner,https://p.scdn.co/mp3-preview/d0ec4eef1dbcc97d3407fb2fec808227878dc3e9?cid=774b29d4f13844c495f206cafdad9c86,7oqOgG1BuefOKlHcf2cKSW,"electronic, ambient, techno, downtempo, lounge",,2004,257413,0.638,0.334,9,-10.887,0,0.0429,0.0794,0.932,0.15,0.671,79.997,4
TRYOLLV128F930682F,The Modern Bass Guitar,Squarepusher,https://p.scdn.co/mp3-preview/b641fb417243053e87c8f9db2a0ed1d74c531926?cid=774b29d4f13844c495f206cafdad9c86,0kO0icAMCy1thbxw7PAc1D,"electronic, experimental, techno, idm, noise, drum_and_bass",Electronic,2006,338480,0.661,0.973,1,-9.267,0,0.118,0.00131,0.798,0.115,0.389,100.01,4
TRMIZSV12903CB3167,Trümmerfeld,Extrawelt,https://p.scdn.co/mp3-preview/0fcc0dde81346c9d28abc57ccc2c56c1f159b1d9?cid=774b29d4f13844c495f206cafdad9c86,0EYxTg6HU8S0J1D4dnets2,techno,Electronic,2008,423840,0.787,0.628,4,-12.292,0,0.0749,0.00272,0.81,0.122,0.192,128.02,4
TRDWVZE128F9350207,J'Adore Hardcore,Scooter,https://p.scdn.co/mp3-preview/a152dd1cd77a9ac4621f8de20544d38d7354ec26?cid=774b29d4f13844c495f206cafdad9c86,1wIAWIMDbPxGGozg5OUOq1,"dance, techno",Pop,2009,261653,0.519,0.911,7,-5.122,1,0.0518,0.0144,0.017,0.71,0.34,150.028,4
TRYDCXY12903CE9E25,Double Down Under,The Crystal Method,https://p.scdn.co/mp3-preview/096293caa8f59034fecf97c3dacefa7f9205db18?cid=774b29d4f13844c495f206cafdad9c86,3F9bgqHqvff4N00YZTqURw,"electronic, techno",Electronic,2010,349066,0.586,0.945,10,-3.687,0,0.0495,0.00934,0.415,0.117,0.777,130.01,4
TRJMUVN128F423D014,O Tu O Ninguna,Luis Miguel,https://p.scdn.co/mp3-preview/331c9aa89180ea619a95c1697d3167c1db8828ab?cid=774b29d4f13844c495f206cafdad9c86,0pnQl9tDMRx7tJZ84Oq6um,techno,Latin,2005,196333,0.302,0.428,5,-8.814,1,0.0338,0.479,0.0,0.105,0.119,144.075,4
TRIOQTG12903CDB187,Mr. Decay,Gui Boratto,https://p.scdn.co/mp3-preview/2353ac716906b33e798f1a6fcc1fe7865b62a10b?cid=774b29d4f13844c495f206cafdad9c86,6uvVcBV1mG7FeO18rkb6tJ,techno,Electronic,2007,418120,0.795,0.712,2,-11.271,1,0.0471,0.111,0.92,0.0705,0.0571,123.993,4
TRYFDNR128F4260C5E,No Air duet with Chris Brown,Jordin Sparks,https://p.scdn.co/mp3-preview/3fdf0096af650a0ab38749a07a6f879bbb903822?cid=774b29d4f13844c495f206cafdad9c86,0LrPW3caVtr5qbbMr97vFo,"pop, female_vocalists, dance, techno, rnb",,2008,261240,0.435,0.75,8,-5.694,0,0.259,0.0609,0.0,0.0806,0.333,159.744,4
TRHCHYD128F931C21A,Redux,2562,https://p.scdn.co/mp3-preview/ba42562ae1fd14e73eb8c69234df262bdc452f9e?cid=774b29d4f13844c495f206cafdad9c86,0IhBbBk1KtxvlRvcdpVjzD,techno,Electronic,2008,275354,0.738,0.8,7,-5.098,0,0.0937,0.00302,0.453,0.688,0.279,140.001,4
TRUGXDO128F42775CF,Petrol,Orbital,https://p.scdn.co/mp3-preview/ac3c5d96c365d97d438188882b4392a74a3f4416?cid=774b29d4f13844c495f206cafdad9c86,1Cm6AAI4cckgtocUxcbnsq,"electronic, techno, drum_and_bass",Electronic,1996,380440,0.599,0.972,2,-9.287,1,0.129,0.0766,0.885,0.35,0.222,149.991,4
TRATIZR128E0781904,Liquid Bird,The Beta Band,https://p.scdn.co/mp3-preview/3e971c2c01f817fe68e16625ab86edf287d8b33a?cid=774b29d4f13844c495f206cafdad9c86,3DSoBMMDVbrvMx2PAbzH13,"rock, alternative, indie, indie_rock, techno, 00s",Rock,2004,203320,0.383,0.708,4,-5.785,0,0.0533,0.00731,0.00939,0.0756,0.445,144.007,4
TREDWIP12903D05503,The Bells Sketch,James Blake,https://p.scdn.co/mp3-preview/d62bf401902b6c4e8ca9933ee251e4015dd4a3c6?cid=774b29d4f13844c495f206cafdad9c86,6a4z5B7vOzTLYTnokxuDXo,"british, techno, downtempo",,2010,258680,0.322,0.484,3,-9.596,0,0.31,0.162,0.153,0.362,0.164,69.881,4
TRWNQSM128F423EA26,Their Law (Featuring Pop Will Eat Itself),The Prodigy,https://p.scdn.co/mp3-preview/77e363b685443a0767ef8d5a1348aca17bb2b990?cid=774b29d4f13844c495f206cafdad9c86,0jWEpHmX9CXluKsr7AAylP,"electronic, techno",Electronic,1994,400773,0.632,0.937,7,-11.013,1,0.0518,0.00196,0.769,0.316,0.569,119.067,4
TRCCUBA128F424FD05,Mad Kidz,Crookers,https://p.scdn.co/mp3-preview/125b7fafab1ce1fd606578d270b7a55c18dabd75?cid=774b29d4f13844c495f206cafdad9c86,2LBRzUyBb3CY292TQhOTdo,"electronic, house, techno, electro, idm",Electronic,2008,299186,0.922,0.603,5,-5.06,0,0.127,0.00472,0.568,0.0683,0.288,129.956,4
TRRFOVU128F427AEEF,Piano & String,Moby,https://p.scdn.co/mp3-preview/fcc93c7c7f66d87c0b859c2b55e37504d48d3b21?cid=774b29d4f13844c495f206cafdad9c86,3woe2wVpiOZrIRTC4GAn8R,"electronic, ambient, techno",Electronic,1993,95000,0.699,0.0242,11,-17.127,0,0.0573,0.681,0.714,0.202,0.282,100.824,4
TRYGLFB128F931ED66,The 3rd,Metronomy,https://p.scdn.co/mp3-preview/77d838b31f4501b86e648eb5e39453b2d32a544f?cid=774b29d4f13844c495f206cafdad9c86,0cVQ1UUaCUv4RysCrv4rCu,"techno, electro, idm",Electronic,2006,236426,0.769,0.968,1,-9.271,1,0.0636,0.0848,0.884,0.0787,0.589,143.531,4
TRULPYX128F92EF9C0,Boy Meets Girl,Junior Senior,https://p.scdn.co/mp3-preview/4c33110f71e8bd4ef9b2f26fbcb73ed6572a654f?cid=774b29d4f13844c495f206cafdad9c86,0FaXlos0qIfJ9wMmbld6EC,"electronic, indie, pop, dance, techno",,2003,225333,0.641,0.983,0,-1.077,1,0.0637,0.00342,4.24e-05,0.109,0.929,118.975,4
TRCKGHM128F42BA4B6,Switch / Twitch,Fluke,https://p.scdn.co/mp3-preview/c7d123e9aa28ecddb9095791666acc12bcf770ae?cid=774b29d4f13844c495f206cafdad9c86,5o7Xn32XTw3PitarJm8Jb1,"electronic, dance, soundtrack, techno",Electronic,2003,573280,0.307,0.901,6,-9.168,1,0.0389,0.000146,0.825,0.0883,0.549,113.229,4
TROTEUD128F425BD71,The Sound of the Big Babou,Laurent Garnier,https://p.scdn.co/mp3-preview/f99d2df2a1e785f6795c6a35240a905f49b35527?cid=774b29d4f13844c495f206cafdad9c86,6D4u3NjlWq53MMgpAnlCci,"electronic, techno, french",Electronic,2000,439093,0.41,0.832,0,-8.04,0,0.0599,0.000616,0.871,0.101,0.238,132.072,4
TRJJJJW128F425E8C1,Will Gravity Win Tonight?,Matthew Dear,https://p.scdn.co/mp3-preview/d8716b11ca5c0cbb386c2c6088cb3850d4530159?cid=774b29d4f13844c495f206cafdad9c86,2fI6Mpae5F6kJ8JyDBbAVb,"techno, idm",Electronic,2007,161733,0.851,0.451,10,-13.243,0,0.155,0.568,0.687,0.112,0.353,119.961,4
TRGVZQP128F42574ED,Just A man,The Classic Crime,https://p.scdn.co/mp3-preview/2df493422356cea173880864bf7a97b38b026804?cid=774b29d4f13844c495f206cafdad9c86,4UXJp0QzIR2yjPMHULUTt9,"rock, alternative_rock, techno",Rock,2008,176400,0.294,0.932,0,-3.543,1,0.0644,0.00227,0.0,0.161,0.588,122.374,4
TRGFWUU12903D0228F,Radiator,Family Force 5,https://p.scdn.co/mp3-preview/34504988f739fb127e0e1122bcd938eb60cbc276?cid=774b29d4f13844c495f206cafdad9c86,0rAgzQc4FK2wPqdqCDV9sd,"electronic, alternative_rock, techno, screamo",,2010,220186,0.572,0.897,2,-4.156,1,0.0403,8.96e-05,3.49e-05,0.146,0.218,132.009,4
TRVFNBY128F92FB4CB,Nurture,LFO,https://p.scdn.co/mp3-preview/f9c6d46b9de3640810aba01af581734a47cc0888?cid=774b29d4f13844c495f206cafdad9c86,2XGkuqp5PHI1QqYI3cY07o,"electronic, techno, idm",Metal,1991,245573,0.402,0.914,8,-12.14,0,0.0594,0.004,0.00424,0.032,0.47,128.168,4
TRUQDZW128F9316A80,Ringer,Four Tet,https://p.scdn.co/mp3-preview/b999a98c36bd8923fd604d400f8679f89f470b7b?cid=774b29d4f13844c495f206cafdad9c86,2gVLNG3s5S2BgJJ2bxQfNk,"electronic, techno",Electronic,2008,602826,0.318,0.774,6,-11.596,0,0.0595,0.277,0.642,0.105,0.335,113.037,4
TRCWEHF128F933FEBF,Quiet Little Voices,We Were Promised Jetpacks,https://p.scdn.co/mp3-preview/8461f42d1254751eb65fa11131bca1dd52028a96?cid=774b29d4f13844c495f206cafdad9c86,04NLllRSmhhsYBmv7ZcL7T,"indie_rock, post_punk",Rock,2012,260106,0.146,0.984,4,-4.029,1,0.103,0.218,0.933,0.379,0.109,171.981,4
TRDQFFX128F4290E77,Pitch the Baby,Cocteau Twins,https://p.scdn.co/mp3-preview/06814ec0359e091205fb4d7261850122664b3d4e?cid=774b29d4f13844c495f206cafdad9c86,3BJqEsMJ6gxMRNBr6DJAq8,post_punk,Rock,1990,194080,0.48,0.827,7,-6.712,0,0.0414,0.445,0.341,0.56,0.974,178.136,4
TRQMPLW128F92D181B,Who Can Say,The Horrors,https://p.scdn.co/mp3-preview/045428a2ac1e117d554f5101de0015d0c0aabd54?cid=774b29d4f13844c495f206cafdad9c86,2e2QRfKVqTOGFNrU1HU62b,"british, post_punk, psychedelic_rock, 00s",Rock,2009,221040,0.237,0.853,9,-4.802,0,0.051,2.92e-06,0.0293,0.0283,0.214,136.981,4
TREMPXS12903CC815E,The World Was A Mess But His Hair Was Perfect,The Rakes,https://p.scdn.co/mp3-preview/47df01266c1b91d7e642181379bfee37ba80b501?cid=774b29d4f13844c495f206cafdad9c86,4HzX2PWJv8Llk4SiOIbzpq,"indie, indie_rock, british, post_punk, britpop",Rock,2007,302360,0.361,0.858,11,-8.805,0,0.0305,0.000201,0.777,0.286,0.662,169.788,4
TRFXIHX128F92D7211,Spanish Metal,Kaiser Chiefs,https://p.scdn.co/mp3-preview/a228e7bf302e789a4c570b75964f3463d87aae7d?cid=774b29d4f13844c495f206cafdad9c86,0gvhmzl7staizBZ3k4XiTS,"rock, indie, indie_rock, british, post_punk, male_vocalists, britpop",Rock,2008,139053,0.27,0.822,9,-6.576,1,0.0457,0.000285,0.0155,0.295,0.427,156.358,4
TRITMRB128F92D7213,Like It Too Much,Kaiser Chiefs,https://p.scdn.co/mp3-preview/b6b3c219a589202e345ea0602cbafe42bd3d79b2?cid=774b29d4f13844c495f206cafdad9c86,0EWIvlakLUyP7MMznAYojB,"indie, indie_rock, british, post_punk, 00s, britpop",Rock,2008,202280,0.452,0.831,7,-3.389,1,0.0397,0.0134,7.8e-05,0.0651,0.476,88.16,4
TRFSZKI128F4296975,Juno,Tokyo Police Club,https://p.scdn.co/mp3-preview/0affd7eb37fed49b4c5dee6e758222a64e0815e2?cid=774b29d4f13844c495f206cafdad9c86,1qLPK7a4bUxK10bhTSCMdV,"indie, indie_rock, post_punk, love",Rock,2008,134826,0.604,0.975,6,-3.291,1,0.065,0.00133,0.000202,0.0831,0.721,138.002,4
TRNAZRP128F4261C08,We Call Upon the Author,Nick Cave & The Bad Seeds,https://p.scdn.co/mp3-preview/11f8812159c22f65bc0326d5b8e586c6cb8793b3?cid=774b29d4f13844c495f206cafdad9c86,01GYOc0wkaFZqIbj3APDRV,"alternative_rock, post_punk, male_vocalists, 00s, chill, blues_rock, avant_garde",Rock,2008,311506,0.544,0.774,2,-5.89,1,0.0681,0.0475,0.0,0.0883,0.46,129.817,4
TRBWNPX12903CC03AA,Our Singer,Pavement,https://p.scdn.co/mp3-preview/1e7ecb7a5316532e380ce9172fbf9c6e5378f3d2?cid=774b29d4f13844c495f206cafdad9c86,2ZTG85omviXcNGtMqdUTGL,"rock, indie, indie_rock, 90s, post_punk, indie_pop",Rock,1992,192426,0.457,0.515,2,-8.536,1,0.0508,0.0334,0.0247,0.0849,0.191,203.95,3
TRIPDOF128EF344BF9,La Ferrassie,Tokyo Police Club,https://p.scdn.co/mp3-preview/6774c4c45e42446eac1c683c6a83768640ca141e?cid=774b29d4f13844c495f206cafdad9c86,0pF0EU8ZoDXoF75ZSIMDdA,"rock, indie, indie_rock, post_punk",Rock,2006,162893,0.503,0.707,0,-6.114,1,0.0294,0.0661,0.0328,0.107,0.432,139.968,4
TRRMTUC12903CD6CFE,When Will You Come Home,Galaxie 500,https://p.scdn.co/mp3-preview/dd5fa8429adc8bf199fa1377188638945ab1f3d6?cid=774b29d4f13844c495f206cafdad9c86,2m4pMnVi3e9HuSwSci6dg8,"indie, post_punk",,1989,323613,0.32,0.6,0,-8.854,1,0.0304,0.164,0.892,0.154,0.514,115.539,4
TRYKBSK128F429695B,Centennial,Tokyo Police Club,https://p.scdn.co/mp3-preview/6b1d68222ef52eb442a7b2be045b9f5a37fefd96?cid=774b29d4f13844c495f206cafdad9c86,0oHp8hSYJjiZV75GHNOwh7,"alternative, indie_rock, post_punk",Rock,2008,113600,0.275,0.987,2,-4.206,1,0.188,0.000216,2.86e-05,0.23,0.382,168.071,4
TRXNVAH128F9330FB1,New Ice Age,The Horrors,https://p.scdn.co/mp3-preview/4abb7a86699f5419e22401163fe2757bc6efc7d6?cid=774b29d4f13844c495f206cafdad9c86,2ZIa23pj9vfi3H1oqJQuhV,"indie, indie_rock, post_punk",Rock,2009,265093,0.347,0.955,10,-4.439,1,0.131,0.000647,0.244,0.149,0.0986,116.103,4
TRKLCVL128EF340D54,Sandblasted and Set Free,Maxïmo Park,https://p.scdn.co/mp3-preview/f0834a90f25a9883d9850fc6b2dc84e44fc49c3d?cid=774b29d4f13844c495f206cafdad9c86,50iWWWfgQLlj4s2D2Dn4KH,"indie, indie_rock, post_punk",Rock,2007,238013,0.527,0.733,7,-5.304,1,0.0289,0.0743,2.02e-05,0.125,0.343,126.06,4
TRXYJTB128F4270006,Stupid and Shallow,The Futureheads,https://p.scdn.co/mp3-preview/475c5a7a7d00b033c9e34047c4037927e015afc0?cid=774b29d4f13844c495f206cafdad9c86,0bwRetrIrsWCvXOH4iUm9n,"indie, indie_rock, post_punk, britpop",Rock,2004,95106,0.403,0.982,4,-3.218,1,0.106,0.0664,0.0126,0.273,0.807,179.868,4
TRVVUMM128F9330FB5,I Only Think of You,The Horrors,https://p.scdn.co/mp3-preview/78508bf8636d6edcb8aa82e98660f8599c301d61?cid=774b29d4f13844c495f206cafdad9c86,33IZD59I7u3DgxcQV9qtPL,"post_punk, psychedelic_rock",Rock,2009,426973,0.241,0.787,11,-6.121,1,0.0372,0.0422,0.778,0.0787,0.437,159.99,4
TRDKXHU128F42969A7,Sixties Remake,Tokyo Police Club,https://p.scdn.co/mp3-preview/ecef0c75ba2531cf64536f154e33a9d35abb8707?cid=774b29d4f13844c495f206cafdad9c86,1bL1BcoqkjmH9xgLAJd6eK,"indie_rock, post_punk",Rock,2008,125240,0.419,0.989,4,-3.267,0,0.0991,0.00197,0.00117,0.355,0.551,168.1,4
TRIYLPA128EF3437B9,Down For So Long,The Rapture,https://p.scdn.co/mp3-preview/a5f52c1cdf565f1e5a882d9d636f2bd0d7683287?cid=774b29d4f13844c495f206cafdad9c86,0VXnS2elXq2FjpfHKwbZuq,"electronic, indie_rock, post_punk, electro",Rock,2006,224360,0.638,0.749,8,-6.318,1,0.0461,3.01e-05,0.0118,0.114,0.333,114.605,4
TRTXVIE12903D010E0,Get Ready for Love,Nick Cave & The Bad Seeds,https://p.scdn.co/mp3-preview/0b9dd4a3ee4fce54bba372ce7937616f349e1a96?cid=774b29d4f13844c495f206cafdad9c86,2b0TiJ3E2iBh1mQSFtI1RV,"rock, alternative, singer_songwriter, post_punk",Rock,2004,305160,0.304,0.948,7,-2.932,0,0.0815,0.00812,0.000121,0.295,0.427,135.837,4
TRQRSRQ128F92F440E,Alms,The Futureheads,https://p.scdn.co/mp3-preview/418885798184e829ae5380a42cfd2964b9a3aece?cid=774b29d4f13844c495f206cafdad9c86,1AZf53cOFilpvG8MlLBIQ1,"indie, indie_rock, post_punk",Rock,2004,125506,0.525,0.94,9,-3.374,1,0.0672,0.102,0.00182,0.172,0.197,145.939,4
TRRGCFG128F92F4431,Man Ray,The Futureheads,https://p.scdn.co/mp3-preview/454c6b2af4e7e35e7bd77a691631593e358e0f10?cid=774b29d4f13844c495f206cafdad9c86,3SYRxjqyz7xtXKjn55epUc,"indie, indie_rock, post_punk",Rock,2004,138453,0.415,0.807,10,-4.112,1,0.123,0.068,0.00424,0.159,0.421,175.13,4
TRDREGS128F9351B9B,Only If You Run,Julian Plenti,https://p.scdn.co/mp3-preview/6de1ae39d4e6e7fb320cff10f63fac56fb50e62c?cid=774b29d4f13844c495f206cafdad9c86,1SHEBKY9xn0xU5dhrr8aP4,"alternative, indie, indie_rock, post_punk",Rock,2009,228560,0.479,0.576,5,-7.629,1,0.0277,0.00599,0.554,0.0971,0.323,149.915,4
TRTOIEV128F42969C9,Listen to the Math,Tokyo Police Club,https://p.scdn.co/mp3-preview/2caafcf684a046ea8f2dfa0d0ee20909bf4af433?cid=774b29d4f13844c495f206cafdad9c86,1aUCFLN0bDv4Mc6UdZ6UTy,"indie, indie_rock, post_punk",Rock,2008,175800,0.603,0.813,4,-4.017,1,0.0312,0.00147,0.0,0.11,0.376,94.969,4
TRGMXVT128F93112ED,Does This Mean You're Moving On?,The Airborne Toxic Event,https://p.scdn.co/mp3-preview/db8c2126a9b23d6b69bab73e6aa6697464d7951e?cid=774b29d4f13844c495f206cafdad9c86,2ZcHmOys0LdLlMGuZm9Z2h,"indie, indie_rock, post_punk",,2009,133906,0.44,0.844,11,-2.987,1,0.0869,0.000531,0.11,0.438,0.754,125.123,4
TRPZDPB128F93123BF,Ainda É Cedo,Legião Urbana,https://p.scdn.co/mp3-preview/44d866b7375cc0b939bc8fef8d15cafedb28f6cb?cid=774b29d4f13844c495f206cafdad9c86,1Bw3EcSJF5jZN8QAxO1dMG,"rock, 80s, post_punk",,1998,236760,0.611,0.772,2,-7.206,1,0.0408,0.3,0.00188,0.0879,0.803,148.313,4
TRVNOUA128F9351BA4,Games for Days,Julian Plenti,https://p.scdn.co/mp3-preview/986d3a3958732d78de8d8fbaaf76ff7eeb3d7f00?cid=774b29d4f13844c495f206cafdad9c86,5tTiveFWvwhOpwyTMtmqve,"indie_rock, post_punk",Rock,2009,237320,0.59,0.816,8,-5.898,1,0.0485,0.00058,0.0932,0.1,0.516,140.039,4
TRRSCIH128F146EC1C,Skip To The End,The Futureheads,https://p.scdn.co/mp3-preview/467a073abe6f8c2be62733311becb84d021e444f?cid=774b29d4f13844c495f206cafdad9c86,3KGuuRg8XhkTZbsLJRZGDz,"indie, indie_rock, british, post_punk, britpop",Rock,2006,174893,0.77,0.831,11,-6.607,1,0.101,0.0954,0.0,0.158,0.671,120.137,4
TRSJVGB128E07927DB,Plastic Sun,Sonic Youth,https://p.scdn.co/mp3-preview/167478f61e04a8b8a5472f13b92bb26cb5f20fcd?cid=774b29d4f13844c495f206cafdad9c86,13jn2YyqUDjO2rPXbbJjFa,"rock, alternative, indie, experimental, post_punk, grunge, noise",Rock,2002,131480,0.386,0.907,7,-7.018,1,0.133,0.00318,4.93e-05,0.255,0.458,147.866,4
TRDVERN12903D010E6,Messiah Ward,Nick Cave & The Bad Seeds,https://p.scdn.co/mp3-preview/1aff617f4d447f121ea4fc2b3ae005cf871ebb0e?cid=774b29d4f13844c495f206cafdad9c86,1ieOypwJugqQFMZWYKxx8h,"rock, alternative, singer_songwriter, post_punk",Rock,2004,314986,0.494,0.713,0,-8.343,0,0.047,0.563,0.000405,0.136,0.315,79.298,4
TRSOEBF128F933CDCC,I Quit Girls,Japandroids,https://p.scdn.co/mp3-preview/680a0639139efe4da1a074cd3091bef749f59eb7?cid=774b29d4f13844c495f206cafdad9c86,0R4f4EsKT95t7mYgIdOgPJ,"indie, indie_rock, post_punk, male_vocalists",Rock,2009,295200,0.278,0.411,9,-11.218,1,0.0438,0.0012,0.69,0.104,0.403,128.253,4
